seq_name,PAAC1,PAAC2,PAAC3,PAAC4,PAAC5,PAAC6,PAAC7,PAAC8,PAAC9,PAAC10,PAAC11,PAAC12,PAAC13,PAAC14,PAAC15,PAAC16,PAAC17,PAAC18,PAAC19,PAAC20,PAAC21,PAAC22,PAAC23,PAAC24,PAAC25,PAAC26,druggable
Negative_1030,1.735,0.966,0.297,0.694,0.619,0.619,0.644,1.264,0.297,0.843,1.412,0.446,0.223,1.016,0.719,1.611,0.669,0.446,0.545,1.041,13.626,13.465,14.11,13.876,14.826,13.989,0
Negative_1031,1.11,1.039,0.189,0.614,0.425,0.638,0.59,1.441,0.26,0.685,1.606,0.307,0.496,0.685,1.11,0.968,0.709,0.425,0.756,1.086,13.489,14.193,13.527,14.359,14.155,15.139,0
Negative_1032,1.71,1.754,0.526,0.482,0.044,0.965,0.921,1.93,0.088,0.307,0.219,0.526,0.088,0.526,2.544,0.746,1.009,0.088,0.219,1.272,13.737,13.649,14.248,14.336,13.665,14.4,0
Negative_1033,1.327,0.567,0.67,0.567,0.206,0.94,1.172,1.481,0.451,1.03,1.185,1.237,0.283,0.386,1.468,2.035,1.52,0.077,0.271,1.443,13.307,14.168,13.527,13.335,13.783,13.564,0
Negative_1034,0.8,0.8,0.769,0.862,0.4,0.862,0.892,1.169,0.554,0.862,1.385,0.831,0.185,0.554,1.046,1.385,0.646,0.154,0.277,1.2,13.733,14.843,15.03,13.803,13.702,13.256,0
Negative_1035,1.18,1.573,0.655,0.786,0.131,0.918,0.918,0.524,0.0,0.393,2.622,0.655,0.262,0.786,1.049,1.311,0.786,0.262,0.131,0.262,11.967,16.498,14.864,15.761,12.317,13.389,0
Negative_1036,0.82,0.703,0.351,0.586,0.937,0.82,0.469,1.172,0.82,0.469,1.172,1.055,0.351,0.586,0.82,1.289,0.82,0.234,0.703,0.703,15.282,13.965,14.218,13.66,14.448,13.548,0
Negative_1037,0.813,1.423,0.61,0.407,0.0,0.407,0.813,0.61,0.813,0.0,0.407,0.61,0.407,0.407,2.033,1.017,1.017,0.61,0.0,1.423,14.994,14.835,15.457,13.936,14.6,12.353,0
Negative_1038,1.479,0.803,0.486,0.613,0.655,1.226,1.057,1.247,0.655,0.423,1.437,0.845,0.19,0.507,1.542,1.923,0.782,0.148,0.486,0.613,13.667,13.641,13.077,14.223,14.249,14.027,0
Negative_1039,0.829,0.929,0.747,0.796,0.514,0.796,0.73,0.829,0.448,0.664,1.095,0.929,0.249,0.614,0.813,1.609,0.896,0.166,0.498,0.813,13.79,14.747,14.598,14.523,13.745,13.633,0
Negative_1040,0.799,1.028,0.571,0.657,0.828,0.857,0.799,0.799,0.571,0.571,1.285,1.113,0.285,0.857,0.799,0.999,0.657,0.171,0.4,0.6,13.153,14.302,13.892,14.822,14.815,14.368,0
Negative_1041,0.826,0.0,0.619,1.858,1.239,2.064,0.413,0.619,0.207,1.032,0.619,1.032,0.207,1.032,1.032,1.032,0.826,0.0,0.826,1.445,12.274,14.0,15.126,14.678,13.492,13.501,0
Negative_1042,0.841,1.147,0.573,0.344,0.65,0.306,0.344,0.841,0.65,0.612,1.758,0.535,0.268,0.688,0.841,0.879,0.65,0.497,0.765,1.223,13.792,14.13,14.404,13.885,14.663,14.714,0
Negative_1043,0.85,0.7,0.65,0.45,0.8,0.7,0.55,0.85,0.95,0.8,2.7,0.4,0.35,1.25,0.6,0.75,1.05,0.4,0.8,1.6,13.801,13.577,13.62,13.637,13.19,14.979,0
Negative_1044,1.081,1.201,0.24,0.661,0.32,1.141,0.541,1.422,0.38,0.28,1.582,0.481,0.22,0.621,1.442,1.061,0.781,0.28,0.32,0.801,14.188,14.203,14.188,13.936,14.277,14.352,0
Negative_1045,0.566,0.59,0.951,0.975,0.759,1.06,0.915,0.819,0.337,0.59,1.204,1.228,0.433,0.65,1.036,1.59,1.204,0.133,0.554,0.988,13.665,13.997,14.494,13.756,13.532,13.972,0
Negative_1046,1.076,0.929,0.489,1.125,1.418,1.565,0.685,1.076,0.587,0.245,0.783,1.321,0.293,0.587,0.342,1.223,0.783,0.147,0.489,0.489,14.55,14.698,13.728,14.448,13.243,13.681,0
Negative_1047,1.771,0.74,0.129,0.644,0.451,0.966,0.934,1.127,0.419,0.29,1.223,0.869,0.29,0.386,1.867,1.964,0.74,0.354,0.322,1.03,13.222,14.584,14.163,13.874,14.047,13.593,0
Negative_1048,1.68,0.611,0.917,0.535,0.382,0.611,0.802,0.955,0.496,0.649,1.413,1.871,0.42,0.611,1.718,2.444,0.802,0.0,0.229,0.84,14.039,13.104,13.679,13.041,14.084,14.066,0
Negative_1049,1.25,0.815,0.449,0.72,0.639,1.087,0.815,0.951,0.815,0.449,1.277,1.087,0.285,0.544,1.767,2.147,0.815,0.041,0.245,1.019,13.636,14.48,13.533,13.292,13.826,14.015,0
Negative_1050,1.21,1.815,0.202,0.807,0.202,1.008,0.504,0.807,0.605,0.202,1.008,0.706,0.403,0.302,1.21,1.008,0.706,0.0,0.302,0.504,14.753,14.185,15.631,14.131,14.888,12.902,0
Negative_1051,0.677,1.015,0.602,0.677,0.451,0.602,1.128,0.526,0.978,0.978,0.865,1.166,0.301,0.301,1.993,1.391,0.677,0.15,0.714,0.79,13.734,13.599,14.438,14.014,14.485,13.75,0
Negative_1052,2.336,0.467,0.234,0.701,0.467,0.467,2.803,0.701,0.701,0.467,0.701,3.037,0.467,0.467,1.402,0.467,1.168,0.0,0.234,0.467,15.198,14.328,15.357,12.916,12.064,12.383,0
Negative_1053,2.264,1.186,0.287,0.467,0.431,1.222,0.503,1.366,0.323,0.144,1.833,0.216,0.072,0.287,1.366,0.647,0.611,0.252,0.287,0.719,13.947,14.954,13.868,14.505,13.651,14.592,0
Negative_1054,1.319,1.362,0.255,0.383,0.298,1.362,0.723,1.574,0.426,0.213,1.574,1.064,0.34,0.085,1.659,1.064,0.638,0.128,0.17,0.511,13.732,14.277,13.967,13.853,14.959,14.065,0
Negative_1055,1.204,0.702,0.803,0.602,0.602,1.17,0.535,1.271,0.702,0.803,1.839,0.702,0.435,0.602,0.936,1.137,0.836,0.167,0.201,1.705,14.333,13.824,13.155,13.672,13.875,14.189,0
Negative_1056,0.949,0.69,0.626,0.885,0.453,0.755,0.583,1.057,0.475,0.561,1.424,0.69,0.475,0.798,0.906,1.618,1.122,0.173,0.54,1.295,14.42,13.488,14.557,14.091,13.383,13.986,0
Negative_1057,1.008,0.933,0.485,0.895,0.56,0.97,0.56,0.821,0.634,0.485,1.716,0.336,0.299,0.634,1.045,1.343,1.157,0.261,0.224,1.455,13.591,13.535,13.97,14.39,15.07,13.622,0
Negative_1058,1.468,0.961,0.416,0.649,0.403,0.935,0.844,1.052,0.494,0.662,1.948,0.559,0.325,0.403,0.857,1.169,0.87,0.221,0.377,0.779,13.744,14.506,13.728,14.044,14.167,14.421,0
Negative_1059,0.76,0.76,0.805,0.939,0.358,0.715,0.671,0.849,0.447,0.626,0.984,0.76,0.313,0.626,0.849,1.207,1.028,0.268,0.626,1.073,14.363,13.461,13.945,14.532,14.73,14.305,0
Negative_1060,0.549,1.281,0.915,0.183,0.732,0.0,0.915,0.732,0.183,0.183,2.562,0.915,0.915,0.915,0.732,0.915,1.098,0.366,0.366,0.915,14.993,15.661,13.586,13.571,12.864,13.955,0
Negative_1061,1.196,1.674,0.0,0.478,0.239,0.478,0.717,0.239,0.239,0.717,1.196,0.0,0.478,0.717,1.913,1.196,0.957,0.478,0.0,0.478,12.971,16.259,14.746,12.677,13.427,16.527,0
Negative_1062,1.823,0.384,1.056,0.096,0.0,0.288,0.672,0.768,0.576,2.783,4.223,0.576,1.152,0.864,1.344,1.248,2.495,0.288,0.288,0.768,13.166,12.461,14.228,12.558,12.558,13.339,0
Negative_1063,1.459,1.059,0.343,0.572,0.286,0.973,0.858,1.087,0.258,0.515,1.574,0.458,0.343,0.601,0.944,0.715,0.515,0.029,0.429,1.173,14.66,14.837,14.553,13.404,14.504,13.851,0
Negative_1064,0.868,0.868,0.0,0.0,0.0,1.736,0.868,0.868,0.868,2.605,1.736,0.0,0.0,0.0,1.736,0.0,2.605,0.0,0.0,1.736,14.772,14.533,12.908,15.82,9.461,16.01,0
Negative_1065,1.282,0.641,0.0,0.641,0.0,1.282,0.641,1.282,0.641,1.923,1.282,0.641,0.641,0.0,1.923,1.282,0.641,0.0,0.641,1.282,12.392,11.875,13.617,12.5,16.958,15.992,0
Negative_1066,0.717,1.435,0.239,0.478,0.598,0.478,0.478,0.837,1.196,0.0,1.196,0.717,0.239,0.598,0.837,1.674,0.359,0.478,0.359,0.239,14.723,14.183,16.024,13.631,15.42,12.868,0
Negative_1067,0.934,1.267,0.0,0.734,0.2,0.067,0.333,1.934,0.4,0.067,1.0,0.934,0.133,0.267,1.067,1.467,1.067,0.133,0.067,1.667,14.527,15.18,14.39,13.826,12.913,15.427,0
Negative_1068,2.715,0.0,1.086,1.358,0.0,0.543,1.086,1.629,0.271,0.815,2.172,0.543,0.0,0.271,1.901,0.543,1.901,0.0,1.358,1.901,14.185,13.502,13.221,13.814,12.497,12.688,0
Negative_1069,0.994,1.293,0.099,0.497,0.796,0.497,0.298,0.895,0.398,0.497,1.293,0.298,0.497,0.497,1.392,1.989,0.398,0.497,0.199,0.796,15.697,14.165,12.844,15.351,13.536,14.285,0
Negative_1070,1.054,0.93,0.558,0.806,0.93,0.744,0.806,1.054,0.868,0.682,2.108,0.744,0.62,0.31,0.434,1.426,0.682,0.186,0.434,0.744,14.715,13.627,13.184,14.352,14.103,13.901,0
Negative_1071,2.267,0.85,0.142,0.85,0.142,1.842,0.708,1.558,0.708,0.992,1.7,0.283,0.142,0.425,2.267,1.558,0.283,0.142,0.0,0.992,12.772,14.049,14.209,13.924,14.316,12.879,0
Negative_1072,1.523,0.609,0.488,0.792,0.853,1.28,0.609,0.853,0.122,0.549,1.462,0.731,0.305,0.731,1.706,2.194,1.523,0.122,0.366,1.219,13.718,13.312,13.898,14.187,13.889,12.96,0
Negative_1073,1.192,0.886,0.485,0.844,0.306,1.224,0.844,1.371,0.338,0.38,1.434,0.928,0.285,0.39,1.382,1.888,0.949,0.148,0.137,0.844,14.384,13.507,14.303,13.767,13.921,13.864,0
Negative_1074,0.988,1.216,0.418,0.722,0.456,0.836,0.532,0.722,0.418,0.646,1.216,0.874,0.38,0.57,0.988,1.026,0.646,0.266,0.342,1.026,15.258,13.693,13.771,14.857,13.857,14.271,0
Negative_1075,1.219,1.406,0.281,0.187,1.594,0.281,0.469,0.937,0.562,0.094,1.406,0.187,0.281,0.844,2.156,0.562,0.469,0.281,0.281,1.5,14.107,13.837,13.147,14.407,14.947,14.557,0
Negative_1076,0.0,0.633,1.583,0.317,0.949,1.266,0.633,0.949,0.317,0.633,1.899,1.266,1.899,0.633,0.0,1.266,1.266,0.633,0.0,0.0,14.358,14.237,13.866,13.608,15.149,12.639,0
Negative_1077,0.8,0.8,0.507,0.667,0.453,1.147,0.56,0.88,0.507,0.853,1.547,0.507,0.373,0.693,1.04,1.467,0.827,0.293,0.4,1.307,12.321,13.392,14.884,14.431,14.923,14.423,0
Negative_1078,1.277,1.1,0.284,0.816,0.284,0.958,0.994,0.923,0.461,0.213,1.597,0.355,0.213,0.568,0.994,1.171,0.568,0.319,0.248,0.71,14.451,15.948,13.159,13.306,14.234,14.852,0
Negative_1079,1.349,1.134,0.54,0.432,0.378,1.026,1.026,0.864,0.486,0.216,1.943,0.648,0.324,0.648,0.81,1.026,0.324,0.216,0.486,0.702,14.756,14.261,13.955,13.583,14.581,14.29,0
Negative_1080,1.507,0.722,0.471,0.628,0.188,1.036,0.534,1.224,0.722,0.628,1.852,0.439,0.314,0.722,0.879,1.381,0.502,0.283,0.188,1.381,13.595,14.819,14.195,13.603,14.734,13.454,0
Negative_1081,0.898,0.987,0.269,0.359,0.449,0.18,0.359,1.795,0.718,0.18,1.975,0.449,0.269,0.898,1.436,1.436,0.987,0.269,0.539,0.539,14.114,14.991,14.826,13.087,13.89,14.099,0
Negative_1082,1.13,0.484,0.646,0.484,1.13,1.291,0.646,0.807,0.484,0.969,1.776,0.807,0.484,0.807,0.323,0.646,0.484,0.484,0.161,0.484,13.801,14.593,15.457,13.14,13.184,15.297,0
Negative_1083,1.074,0.878,0.098,0.195,0.781,0.683,0.683,1.562,0.098,0.683,1.757,0.195,0.293,0.878,1.757,2.538,1.074,0.586,0.098,0.976,14.092,13.146,14.488,13.146,14.851,13.391,0
Negative_1084,1.272,0.694,0.925,1.041,0.925,0.578,1.157,1.041,0.463,0.116,2.313,0.578,0.231,0.231,1.041,1.272,0.116,0.347,0.578,1.272,14.524,13.075,14.354,13.82,13.407,14.629,0
Negative_1085,0.895,0.733,0.325,0.651,0.387,1.058,0.488,1.261,0.448,0.733,1.078,0.733,0.305,0.61,0.895,0.814,0.895,0.346,0.549,1.058,13.813,14.99,14.177,13.877,14.498,14.384,0
Negative_1086,1.445,1.365,0.642,0.161,0.883,0.642,0.642,0.964,0.0,0.241,1.285,0.321,0.161,0.482,0.964,0.964,0.402,0.642,0.08,0.482,14.402,15.303,12.596,14.313,15.169,15.449,0
Negative_1087,1.414,0.848,0.283,0.707,0.707,1.037,0.943,0.801,0.283,0.236,2.074,0.754,0.283,0.518,1.461,1.461,0.66,0.283,0.283,1.084,14.614,13.413,13.606,14.058,13.51,14.678,0
Negative_1088,1.665,1.11,0.333,0.111,0.333,1.221,0.555,1.776,0.555,0.333,1.998,0.333,0.222,0.222,1.11,1.332,0.666,0.111,0.0,1.221,13.958,12.688,15.364,14.543,14.148,14.095,0
Negative_1089,0.943,0.943,0.397,0.447,0.695,0.744,0.447,2.233,0.546,0.546,1.488,0.744,0.298,0.546,1.092,2.034,1.042,0.149,0.645,0.546,14.018,13.935,12.903,13.687,14.406,14.53,0
Negative_1090,1.563,0.852,0.142,0.284,0.568,0.994,0.71,2.131,0.71,0.0,1.137,0.568,0.284,0.71,1.847,1.563,0.568,0.426,0.0,1.137,14.035,13.97,15.298,13.006,12.804,14.691,0
Negative_1091,1.564,1.173,0.456,0.587,0.587,1.238,0.326,0.782,0.196,0.652,1.238,0.521,0.456,0.456,0.847,0.587,0.912,0.13,0.652,0.326,15.054,14.582,15.205,12.789,14.596,14.089,0
Negative_1092,0.557,1.206,0.557,0.649,0.557,0.742,0.742,1.484,0.371,0.557,1.948,0.371,0.278,0.557,0.278,1.299,0.649,0.278,0.278,0.278,14.977,13.668,13.368,15.332,13.941,15.079,0
Negative_1093,0.691,1.152,0.461,0.23,5.299,0.461,1.843,3.226,1.152,0.23,0.691,1.152,0.23,0.23,4.378,3.456,0.23,0.0,0.0,0.23,10.835,11.659,14.371,11.228,13.408,13.154,0
Negative_1094,1.705,0.775,0.542,0.697,0.465,0.31,0.155,1.007,0.542,0.93,2.712,0.387,0.697,1.162,0.697,1.395,0.697,0.155,0.62,0.852,13.46,14.855,13.106,13.873,14.987,13.213,0
Negative_1095,1.097,1.316,0.329,0.548,1.426,0.932,0.932,1.371,0.384,0.274,1.261,0.493,0.219,0.439,1.426,1.59,0.768,0.164,0.274,0.822,13.791,13.751,14.265,13.743,14.008,14.378,0
Negative_1096,1.063,0.657,0.416,0.833,0.384,0.888,0.844,1.205,0.34,0.581,1.556,0.646,0.208,0.46,0.92,1.764,0.898,0.394,0.318,1.085,13.442,13.883,14.594,14.269,14.184,14.169,0
Negative_1097,1.773,0.945,0.532,0.473,0.414,0.414,0.414,1.359,0.591,0.768,1.891,0.295,0.295,0.768,1.182,1.477,0.65,0.473,0.355,1.3,13.333,14.331,14.593,12.825,14.569,13.979,0
Negative_1098,1.512,1.021,0.292,0.782,0.358,1.061,0.836,1.499,0.411,0.345,1.512,0.491,0.225,0.411,1.989,2.228,0.902,0.093,0.332,0.809,13.557,13.284,13.788,14.019,14.105,14.139,0
Negative_1099,1.307,0.81,0.863,1.124,0.131,0.732,1.02,1.542,0.235,0.366,1.673,0.549,0.68,0.366,1.359,2.876,0.941,0.235,0.209,0.575,13.732,13.52,14.303,13.089,13.863,13.899,0
Negative_1100,2.22,1.031,0.317,0.872,0.634,1.11,1.269,0.872,0.238,0.397,1.983,0.476,0.317,0.079,1.19,1.031,0.793,0.159,0.238,0.555,14.282,13.706,12.673,13.951,14.63,14.977,0
Negative_1101,1.978,1.109,0.3,0.569,0.15,1.349,0.629,0.989,0.3,0.3,1.558,0.629,0.27,0.24,1.319,1.378,0.959,0.18,0.21,1.229,13.704,15.025,13.805,12.937,14.048,14.838,0
Negative_1102,1.179,0.726,0.454,0.726,0.726,1.179,0.726,1.179,0.0,0.454,2.358,0.816,0.091,0.907,0.544,1.179,0.272,0.091,0.181,0.816,15.677,15.137,12.581,14.137,13.509,14.356,0
Negative_1103,0.732,0.813,0.488,0.569,0.244,0.325,0.325,1.789,0.325,0.651,1.464,0.651,0.081,0.488,0.407,1.627,0.488,0.244,0.813,1.057,14.328,13.962,14.165,14.546,14.58,14.838,0
Negative_1104,1.603,0.305,0.534,0.305,0.382,0.458,0.992,1.527,0.382,0.84,3.588,0.916,0.458,0.916,0.916,1.145,1.145,0.229,0.458,1.756,13.859,13.934,12.605,13.915,13.057,13.774,0
Negative_1105,1.006,0.855,0.604,0.754,0.604,0.981,0.679,0.905,0.528,0.729,1.509,0.981,0.327,0.402,1.232,1.71,1.232,0.151,0.252,1.031,13.367,14.553,13.112,13.919,14.75,13.828,0
Negative_1106,1.247,0.976,0.407,0.379,0.461,0.651,0.379,1.328,0.108,1.057,1.952,0.352,0.244,0.976,0.84,0.84,0.867,0.325,0.434,1.247,13.36,15.048,13.707,13.805,14.453,14.558,0
Negative_1107,1.723,0.842,0.421,0.383,0.23,0.574,0.498,1.378,0.306,0.536,2.986,0.383,0.536,0.88,1.225,0.689,0.574,0.421,0.689,0.727,14.344,14.104,14.112,13.88,13.776,13.784,0
Negative_1108,1.31,1.008,0.302,0.101,1.109,1.411,0.706,0.706,0.101,0.605,1.613,1.008,0.202,0.706,0.706,1.109,0.605,0.302,0.101,1.008,13.434,14.038,14.906,14.531,14.133,14.244,0
Negative_1109,1.501,1.259,0.775,0.871,0.629,0.581,0.387,0.871,0.436,0.29,1.985,0.387,0.194,0.387,1.549,1.017,0.629,0.242,0.339,0.678,13.447,14.16,13.327,14.926,14.535,14.596,0
Negative_1110,2.829,0.884,0.0,0.177,1.945,0.884,1.061,1.591,0.884,0.354,0.707,0.53,0.53,0.0,3.182,3.536,1.238,0.354,0.0,1.414,13.624,13.558,14.011,11.801,12.663,12.243,0
Negative_1111,0.716,1.193,0.0,0.835,0.119,0.835,0.597,1.432,0.477,0.358,0.954,0.0,0.239,1.074,0.835,0.954,0.477,0.597,0.239,0.597,13.586,15.315,14.726,14.438,15.547,13.862,0
Negative_1112,0.987,0.658,1.017,0.808,0.359,0.928,1.107,0.868,0.449,0.598,1.347,0.987,0.239,0.778,1.616,2.035,0.987,0.12,0.449,0.868,13.773,14.152,12.939,14.393,13.73,13.808,0
Negative_1113,1.251,0.864,0.46,0.699,0.386,0.901,0.699,1.122,0.644,0.478,1.508,0.588,0.165,0.349,2.446,2.078,1.03,0.11,0.552,1.011,13.588,13.51,14.039,13.779,13.944,13.796,0
Negative_1114,1.44,0.977,0.154,0.874,0.257,0.771,0.411,1.851,0.36,0.308,2.211,0.36,0.154,0.36,1.131,1.028,0.771,0.103,0.051,1.08,13.649,14.844,13.774,13.884,14.485,14.712,0
Negative_1115,1.075,1.173,0.147,0.684,0.147,1.221,0.342,1.759,0.391,0.098,2.345,0.489,0.196,0.196,1.368,1.319,0.44,0.391,0.098,0.489,14.034,14.623,14.925,14.63,13.309,14.113,0
Negative_1116,1.043,0.348,0.417,0.208,0.069,0.487,0.626,1.321,1.182,0.973,2.363,0.208,0.765,1.599,0.904,1.46,1.668,0.834,0.765,0.904,12.346,14.759,14.115,13.843,13.244,13.552,0
Negative_1117,0.894,1.508,0.391,0.559,0.614,1.061,0.503,0.726,0.391,0.559,1.285,0.782,0.223,0.335,0.782,0.782,0.95,0.112,0.112,0.894,15.097,14.868,14.249,14.99,13.462,13.872,0
Negative_1118,1.131,1.312,0.588,0.995,0.0,0.724,0.543,1.538,0.588,0.271,0.679,0.86,0.181,0.543,0.814,1.538,0.86,0.09,0.181,0.317,14.269,15.548,14.303,14.64,13.774,13.712,0
Negative_1119,1.922,0.0,0.0,1.922,1.922,1.922,0.0,3.844,5.765,0.0,0.0,0.0,0.0,0.0,0.0,1.922,0.0,0.0,0.0,0.0,16.95,10.253,17.373,10.925,12.52,12.761,0
Negative_1120,2.212,0.0,0.0,2.212,2.212,2.212,0.0,2.212,4.424,0.0,0.0,0.0,0.0,0.0,0.0,2.212,0.0,0.0,0.0,0.0,12.299,12.741,9.75,8.423,21.704,17.386,0
Negative_1121,0.616,0.677,0.739,0.37,0.246,0.554,0.924,2.771,0.616,0.554,0.739,0.616,0.739,0.431,1.047,0.924,0.801,0.554,0.801,0.862,13.228,14.101,14.896,12.792,14.919,14.483,0
Negative_1122,0.983,0.491,0.614,0.369,0.246,0.369,0.737,1.106,0.369,0.491,1.966,0.86,0.246,0.491,0.614,1.843,0.86,0.737,0.737,0.983,13.729,13.374,14.658,12.83,14.756,15.542,0
Negative_1123,1.065,0.532,0.639,0.958,0.319,0.426,0.426,1.703,0.213,0.532,1.277,1.065,0.532,0.426,0.426,1.065,1.171,0.213,0.532,1.384,12.46,14.211,15.038,14.539,14.725,14.122,0
Negative_1124,1.409,0.842,0.45,0.842,0.548,0.842,0.528,1.331,0.391,0.313,1.39,0.489,0.215,0.489,0.724,1.076,0.626,0.196,0.548,1.194,14.169,14.718,14.032,14.4,13.873,14.364,0
Negative_1125,0.936,1.248,0.416,0.728,1.248,0.52,0.624,1.144,0.104,0.52,1.976,0.416,0.416,0.312,2.288,1.456,1.144,0.104,0.312,1.248,13.944,13.652,14.038,13.772,13.326,14.107,0
Negative_1126,1.605,1.003,0.351,0.702,0.301,0.903,0.702,1.204,0.301,0.401,1.555,0.351,0.201,0.451,1.003,0.853,0.552,0.301,0.401,1.003,14.704,13.678,14.343,14.322,14.025,14.782,0
Negative_1127,1.887,0.902,0.328,0.082,0.164,0.985,0.656,1.723,0.082,0.985,1.313,0.738,0.328,0.492,1.641,0.574,0.902,0.41,0.574,1.231,13.263,13.743,14.447,13.807,14.423,14.319,0
Negative_1128,3.066,0.0,0.383,0.383,7.666,0.767,0.383,1.533,0.0,0.383,0.0,3.066,0.383,0.0,0.767,3.45,0.767,0.0,0.0,0.767,12.203,11.609,11.953,14.888,10.278,15.304,0
Negative_1129,1.148,0.287,1.435,0.717,1.578,0.861,0.574,1.148,0.574,0.287,2.583,1.004,0.143,1.004,0.574,1.148,1.291,0.287,0.574,1.148,13.792,12.957,13.508,13.857,13.682,13.838,0
Negative_1130,3.064,0.438,1.157,0.406,0.062,0.75,2.47,1.25,0.188,0.907,2.657,0.656,0.375,0.531,1.688,3.282,2.376,0.062,0.031,0.875,12.716,12.6,12.96,12.914,12.519,13.065,0
Negative_1131,1.012,0.759,1.139,0.38,1.392,0.759,0.886,0.886,0.126,0.886,2.278,1.265,0.886,0.759,0.886,1.518,1.392,0.0,0.253,0.759,13.876,13.876,12.983,13.156,14.377,13.511,0
Negative_1132,1.272,0.752,0.868,0.405,0.925,0.868,0.752,0.694,0.52,0.289,1.272,0.752,0.405,0.52,0.81,0.868,0.752,0.925,0.463,0.752,13.807,14.394,14.624,13.421,14.721,14.171,0
Negative_1133,1.314,0.541,0.464,0.541,0.696,0.696,0.773,1.005,0.155,0.851,1.933,0.696,0.618,1.005,1.237,1.16,1.314,0.155,0.773,1.314,13.224,13.138,13.853,14.5,13.216,14.828,0
Negative_1134,1.975,0.553,0.395,0.316,0.395,1.027,0.632,2.133,0.553,0.395,1.896,0.948,0.316,0.395,1.264,0.948,0.474,0.316,0.237,1.185,14.154,15.503,13.344,13.908,13.54,13.197,0
Negative_1135,0.863,1.031,0.863,0.863,0.474,0.808,0.613,0.947,0.418,0.501,1.365,0.278,0.278,0.863,1.086,1.086,0.919,0.251,0.529,0.919,13.64,14.672,13.85,14.336,14.276,14.269,0
Negative_1136,2.068,1.002,0.094,0.752,0.219,0.877,0.877,1.786,0.188,0.345,2.193,0.345,0.345,0.251,1.065,0.846,0.533,0.125,0.031,1.159,14.051,14.239,13.688,14.103,15.319,13.499,0
Negative_1137,0.0,0.0,0.0,0.0,5.758,0.886,5.315,0.0,0.0,0.0,0.0,3.543,0.443,0.0,12.401,1.329,0.886,0.0,0.443,0.886,12.755,11.193,10.124,11.352,13.042,9.646,0
Negative_1138,0.844,0.69,1.534,0.537,0.23,1.074,0.69,0.92,0.384,0.997,1.61,1.15,0.537,0.537,0.767,1.917,1.917,0.307,0.307,1.15,12.733,13.9,14.045,13.104,14.172,13.946,0
Negative_1139,1.131,1.131,0.754,0.377,0.188,0.377,1.319,0.754,0.377,0.565,0.942,0.754,0.377,0.565,0.754,0.942,1.319,0.565,0.377,1.508,15.267,14.656,14.49,12.153,12.236,16.119,0
Negative_1140,2.186,0.0,0.0,0.937,6.245,2.498,0.312,1.561,0.0,0.0,0.0,2.498,0.312,0.0,1.249,2.186,0.937,0.0,0.0,0.312,14.11,13.674,11.477,14.311,10.489,14.704,0
Negative_1141,0.969,1.008,0.698,0.698,0.543,0.698,0.853,0.62,0.271,0.737,1.434,0.62,0.349,0.659,0.775,0.853,0.969,0.388,0.426,1.085,14.669,13.306,14.683,13.804,15.05,13.834,0
Negative_1142,0.701,1.557,0.156,0.856,0.389,0.934,0.545,1.557,0.156,0.156,1.168,0.467,0.234,0.467,1.012,1.012,0.623,0.156,0.156,0.467,12.787,13.611,15.571,14.69,16.267,14.307,0
Negative_1143,2.495,1.034,0.122,0.548,0.183,0.73,0.548,1.399,0.304,0.122,2.555,0.183,0.122,0.426,1.278,1.278,0.426,0.304,0.304,1.095,14.441,12.479,14.009,14.534,14.982,14.101,0
Negative_1144,0.987,1.794,0.807,0.179,0.09,0.179,0.359,0.449,0.269,0.718,0.628,1.256,0.449,0.179,0.538,1.166,0.807,0.09,0.359,0.987,13.242,14.151,16.566,15.159,14.575,14.016,0
Negative_1145,1.098,1.281,0.458,0.549,0.458,0.915,1.281,0.824,0.366,0.458,2.197,0.641,0.458,0.915,1.19,1.464,0.366,0.183,0.183,0.641,13.649,13.601,13.147,14.333,14.477,14.867,0
Negative_1146,1.141,0.642,0.321,0.642,0.57,1.069,0.891,1.247,0.57,0.642,1.818,0.535,0.285,0.606,0.998,1.105,0.642,0.285,0.713,0.855,13.325,14.812,13.114,14.306,14.796,14.072,0
Negative_1147,0.413,0.413,1.652,0.413,4.13,1.032,4.13,1.032,0.826,0.206,0.413,2.272,0.413,0.0,3.717,1.859,0.826,0.0,0.0,0.206,13.93,10.672,12.876,14.517,11.858,12.193,0
Negative_1148,0.955,0.728,0.773,0.682,0.773,1.091,1.137,0.819,1.046,0.682,1.955,1.182,0.136,0.273,1.091,1.546,0.773,0.136,0.455,0.637,13.151,13.918,14.137,14.188,13.758,13.977,0
Negative_1149,1.119,0.797,0.521,0.797,0.399,0.843,0.659,0.889,0.322,0.598,1.671,0.966,0.399,0.383,0.812,1.701,0.95,0.307,0.245,1.211,13.493,14.101,13.883,14.569,14.381,13.984,0
Negative_1150,1.091,1.186,0.285,0.759,0.332,0.806,0.854,1.186,0.379,0.474,1.613,0.237,0.332,0.617,0.996,1.091,0.569,0.19,0.474,0.901,13.82,14.991,14.064,15.235,13.784,13.733,0
Negative_1151,1.473,1.039,0.173,0.26,0.52,0.087,0.346,1.299,0.346,1.039,1.386,0.087,0.866,1.386,0.26,1.299,0.866,0.606,0.78,0.866,14.153,15.464,14.265,14.475,13.936,12.722,0
