seq_name,APAAC1,APAAC2,APAAC3,APAAC4,APAAC5,APAAC6,APAAC7,APAAC8,APAAC9,APAAC10,APAAC11,APAAC12,APAAC13,APAAC14,APAAC15,APAAC16,APAAC17,APAAC18,APAAC19,APAAC20,APAAC21,APAAC22,APAAC23,APAAC24,APAAC25,APAAC26,APAAC27,APAAC28,APAAC29,APAAC30,APAAC31,APAAC32,druggable
Positive_900,12.083,8.885,1.422,8.885,0.355,4.265,2.133,7.108,2.843,4.265,11.728,2.133,1.777,4.265,6.398,7.819,3.91,0.0,1.422,7.464,-0.05,0.149,-4.561,-3.371,2.479,3.669,-0.793,1.884,-0.248,-1.14,1.091,1.735,1
Positive_901,5.995,5.381,6.764,7.994,1.844,8.455,4.765,5.842,3.229,10.915,11.682,9.224,2.921,5.534,5.842,10.299,6.303,1.077,3.074,9.53,-3.8,-3.483,-8.17,-6.396,3.99,3.61,-3.863,-0.76,-5.066,-3.293,-0.127,0.697,1
Positive_902,6.84,5.58,3.96,4.861,0.36,8.641,5.22,9.901,0.36,3.241,10.261,3.601,2.7,2.16,1.26,9.721,3.78,0.36,2.16,3.96,-3.913,-2.623,1.378,2.579,-1.556,0.044,1.645,6.047,0.133,-0.445,3.691,4.091,1
Positive_903,3.981,4.123,3.838,2.701,0.995,5.261,2.132,3.27,1.422,4.407,8.814,3.128,1.422,3.696,4.976,5.545,3.27,1.564,2.417,6.54,5.513,4.998,1.654,2.462,0.331,-1.507,5.108,2.058,1.654,0.588,2.315,1.323,1
Positive_904,5.913,4.763,3.613,3.449,1.806,5.256,2.3,5.42,1.15,5.091,9.854,1.806,0.821,3.613,5.256,4.599,4.599,1.479,2.464,7.719,3.846,1.579,3.482,3.927,2.024,0.567,2.105,2.308,-0.607,-1.174,0.283,0.688,1
Positive_905,5.439,4.629,3.009,3.434,1.235,3.935,2.623,5.285,1.62,4.745,6.712,2.932,2.237,4.514,3.395,4.937,3.164,1.427,4.166,3.742,3.037,3.183,1.281,-0.0,4.135,2.781,4.354,3.147,1.207,1.573,1.134,0.988,1
Positive_906,9.221,4.57,5.853,6.013,1.603,7.778,3.929,8.9,2.325,7.937,10.503,8.338,3.207,4.971,5.692,8.097,7.296,1.203,3.046,9.781,-2.345,-2.465,-7.517,-4.931,1.744,0.601,-0.722,0.902,-1.143,0.722,-2.946,-2.165,1
Positive_907,7.363,5.804,2.848,4.676,1.505,5.643,5.052,6.825,2.042,2.956,10.748,4.138,1.612,3.601,5.321,7.792,4.783,1.075,2.795,7.147,-1.64,1.078,2.202,1.734,0.984,0.469,0.797,0.375,0.234,-0.0,-0.047,0.094,1
Positive_908,7.423,5.863,2.797,4.572,1.452,5.648,5.056,6.885,2.098,3.012,10.705,4.142,1.614,3.604,5.271,7.854,4.841,1.076,2.797,7.1,-1.923,0.891,2.111,1.829,0.985,0.516,0.938,0.516,0.281,0.047,-0.0,0.0,1
Positive_909,4.268,4.11,2.845,4.268,1.581,5.849,3.794,2.529,1.423,2.055,5.849,3.952,0.632,2.055,5.533,9.959,2.687,0.316,1.897,3.794,6.731,6.836,0.729,3.227,-0.972,1.978,-2.741,0.347,3.331,3.227,3.192,4.719,1
Positive_910,5.664,6.431,2.688,5.952,0.768,5.28,3.744,7.2,2.88,3.264,9.696,2.592,2.016,3.936,6.144,6.144,4.224,2.304,3.456,6.24,1.495,0.906,2.583,0.861,-0.408,1.133,-2.039,-1.722,-0.181,0.634,2.039,4.078,1
Positive_911,5.139,4.265,3.39,5.577,1.093,7.436,3.827,6.999,3.39,5.686,8.749,6.343,1.75,5.249,4.703,7.436,5.905,2.297,4.374,6.343,0.15,1.349,1.999,1.799,-3.248,-2.699,-1.099,-1.799,-0.35,-0.35,1.199,3.098,1
Positive_912,3.752,2.356,3.316,2.531,0.611,9.598,5.584,1.396,0.96,2.181,8.725,8.551,1.135,1.396,0.96,4.45,2.443,0.174,0.872,2.181,-2.369,2.78,1.8,3.696,2.053,6.286,1.295,6.191,3.19,6.254,1.327,4.327,1
Positive_913,4.119,3.588,2.525,3.056,1.063,5.714,2.525,3.588,0.797,5.448,5.448,2.126,1.727,4.917,3.588,4.784,3.987,0.532,2.525,4.253,1.592,3.548,1.857,1.525,8.985,6.466,1.16,1.525,-1.558,-0.995,6.466,3.117,1
Positive_914,5.105,5.216,1.886,3.107,1.11,4.883,2.663,6.659,0.999,3.662,6.88,1.776,0.999,3.884,5.882,3.884,3.218,0.444,1.443,4.328,1.973,4.116,-0.0,1.871,6.327,4.864,1.565,2.143,-0.884,0.442,5.034,4.524,1
Positive_915,3.724,4.592,1.613,3.227,0.993,4.84,2.979,6.578,0.745,3.724,6.578,1.117,1.117,4.84,4.344,4.592,3.227,0.496,1.986,4.344,2.101,4.662,1.806,2.594,7.748,4.662,0.788,-0.197,-1.773,0.46,7.387,4.104,1
Positive_916,3.158,4.164,3.302,3.733,1.005,5.886,2.153,4.594,0.718,5.886,6.03,2.585,2.01,5.599,4.02,6.03,4.594,0.718,1.866,5.313,2.384,3.008,-0.257,0.697,8.584,4.952,0.807,0.44,-1.614,-0.734,5.099,3.265,1
Positive_917,4.634,3.902,2.683,3.09,1.219,5.122,2.195,3.902,1.464,3.74,6.911,4.716,2.114,3.09,4.146,7.399,4.066,0.813,1.544,3.008,1.639,2.128,0.837,0.872,5.441,4.709,0.837,2.302,0.349,1.779,4.953,4.395,1
Positive_918,3.952,4.101,2.983,3.505,1.491,5.817,2.685,3.281,1.491,3.281,6.711,4.027,1.417,2.908,4.399,6.562,4.251,0.671,1.417,2.983,2.853,3.465,0.815,1.019,5.027,5.027,0.51,1.936,0.917,2.649,3.567,4.28,1
Positive_919,7.87,8.101,2.546,5.092,2.314,8.564,3.472,6.249,4.398,3.472,11.804,4.629,2.084,3.704,5.324,7.406,3.008,3.008,3.934,7.406,0.678,3.34,-4.071,-3.497,-2.871,-2.192,1.566,-0.626,-2.766,-4.175,7.359,2.871,1
Positive_920,6.189,5.549,1.921,6.829,0.0,9.817,2.561,4.268,1.494,6.829,8.75,7.469,1.921,1.921,2.774,4.268,3.841,0.427,1.921,4.482,-5.493,0.999,-5.327,-1.332,5.618,9.28,3.745,7.657,-0.874,5.035,-4.578,2.039,1
Positive_921,13.931,6.707,2.063,6.707,1.032,7.224,2.58,13.415,2.58,5.159,9.287,2.063,4.128,3.096,4.644,7.224,5.676,0.516,5.159,9.803,3.051,-0.621,-0.678,-0.0,0.0,-0.282,1.356,-0.169,-1.469,-3.051,-5.706,-5.424,1
Positive_922,5.162,4.624,4.194,5.808,1.72,5.485,3.657,5.915,1.936,5.485,8.389,3.765,3.334,4.517,5.162,7.206,4.517,1.72,3.442,5.915,-1.057,-1.011,-1.701,-2.805,2.207,1.747,1.471,0.46,3.172,1.977,1.563,2.023,1
Positive_923,6.344,6.344,4.651,5.71,1.691,7.612,5.921,6.132,2.537,5.921,10.784,5.921,2.114,4.863,4.651,8.035,4.863,2.326,5.074,5.286,-1.869,-1.815,-4.378,-2.349,1.869,2.242,-1.869,-3.203,-1.762,1.602,3.043,1.708,1
Positive_924,5.121,5.361,2.53,4.157,1.084,6.386,3.916,4.579,1.446,2.651,7.048,4.88,1.747,2.892,4.88,7.41,3.313,0.723,2.048,4.398,0.536,2.91,1.11,2.067,1.034,2.871,3.446,4.173,1.417,3.025,-0.077,0.919,1
Positive_925,6.562,6.562,3.675,4.987,1.312,9.186,3.675,8.136,2.625,7.087,10.499,6.299,2.887,3.412,8.136,6.562,3.675,0.525,2.1,7.087,-1.312,0.525,-3.15,0.577,-5.669,2.887,-0.315,0.892,-0.052,4.724,-1.207,-2.887,1
Positive_926,4.192,4.057,2.637,3.448,1.217,4.598,1.825,3.245,1.69,4.598,5.95,4.936,2.163,3.516,3.313,3.719,2.975,1.014,3.11,4.463,2.933,2.267,2.633,2.9,2.267,1.4,5.567,4.733,1.767,2.0,2.7,2.167,1
Positive_927,7.466,7.466,2.922,4.545,0.649,4.22,1.948,11.362,2.597,2.922,3.247,4.869,1.299,1.623,5.843,3.571,2.922,0.325,0.325,7.791,-0.467,-0.974,0.818,4.714,3.896,5.765,-3.0,0.467,1.013,3.701,4.324,1.831,1
Positive_928,3.935,1.81,1.338,1.338,1.181,2.518,1.023,4.25,0.708,5.273,5.745,2.204,2.125,2.912,2.125,3.384,3.463,1.102,1.968,3.857,5.2,3.841,3.501,1.307,4.207,2.43,6.062,3.554,5.357,3.292,5.722,3.266,1
Positive_929,7.556,6.298,6.046,6.549,2.267,9.823,6.046,9.068,2.771,4.786,8.313,3.274,5.542,5.794,4.786,6.549,6.046,1.007,4.282,7.809,-6.017,-1.146,-5.559,-4.069,0.573,2.808,0.688,3.381,-3.209,0.401,0.401,-2.865,1
Positive_930,5.585,3.491,3.316,4.538,0.872,3.316,1.92,4.538,1.92,6.109,6.807,5.411,2.444,4.363,4.538,6.109,9.426,1.396,3.491,6.283,2.404,1.589,-1.159,1.675,0.472,-0.215,2.662,2.92,-1.03,0.601,2.19,2.018,1
Positive_931,6.308,4.731,3.785,2.523,1.104,4.259,2.051,4.416,1.262,4.731,5.836,5.52,3.628,4.259,5.678,8.832,7.57,0.946,3.154,6.782,0.262,1.704,0.524,1.747,1.18,0.044,1.485,3.713,-1.485,-0.131,3.145,0.437,1
Positive_932,3.752,4.605,3.581,4.775,0.853,3.24,2.217,4.434,1.194,4.946,7.675,4.605,3.07,3.581,3.411,6.481,5.969,1.365,4.605,6.481,-2.183,-0.525,5.659,5.053,-0.889,-0.202,3.234,1.94,2.627,2.789,2.506,-0.849,1
Positive_933,4.885,5.672,4.254,5.042,0.63,2.521,2.206,3.782,0.946,5.672,7.721,4.254,2.994,3.939,3.467,5.042,5.831,1.576,4.57,5.672,0.444,0.081,4.276,3.388,-0.202,-0.605,3.913,1.089,4.236,3.106,0.766,-1.17,1
Positive_934,3.876,5.272,3.721,4.342,0.93,2.636,1.861,4.807,1.396,4.807,7.288,3.411,2.326,3.876,2.946,4.651,4.651,1.24,3.567,5.737,0.403,1.173,4.18,3.08,0.587,0.88,3.117,1.907,3.777,3.594,2.824,1.137,1
Positive_935,8.872,5.794,2.897,4.164,0.724,3.44,2.716,4.526,1.629,4.888,8.147,2.534,2.716,3.44,3.078,6.518,3.983,1.629,3.802,6.336,-1.596,-1.187,6.956,4.501,1.473,0.245,1.841,2.782,0.409,1.637,1.35,-0.245,1
Positive_936,3.184,3.82,3.502,4.457,1.592,2.706,1.592,3.661,1.432,5.412,7.482,3.979,2.07,4.617,3.502,5.094,5.89,1.751,3.502,4.776,-0.888,1.702,3.294,4.774,2.48,0.74,2.369,2.628,0.444,1.999,4.108,2.332,1
Positive_937,2.98,4.234,3.45,4.391,1.568,2.666,1.568,2.98,1.254,4.705,6.116,3.92,2.039,4.077,3.293,6.116,6.116,2.039,4.077,5.646,0.696,3.149,4.467,4.284,1.318,2.453,1.062,1.831,0.769,1.391,3.479,1.867,1
Positive_938,3.354,4.192,3.186,4.192,2.013,3.689,2.18,2.348,1.006,5.533,8.72,3.857,2.348,3.857,3.522,6.707,6.875,2.18,4.192,4.359,0.196,1.605,4.229,2.702,1.057,1.879,1.919,0.392,1.214,2.623,1.997,1.879,1
Positive_939,6.013,5.094,3.675,3.424,1.002,4.928,2.84,5.011,1.837,4.426,6.848,4.51,2.422,3.424,3.257,6.097,4.51,1.253,2.172,5.596,4.387,5.131,2.154,2.233,-0.235,0.979,2.037,2.546,1.841,0.823,-0.47,0.235,1
Positive_940,5.305,4.284,3.876,5.508,0.408,9.589,7.548,7.141,1.632,8.568,10.201,11.221,1.224,2.856,7.548,3.876,8.161,3.876,4.488,8.161,-1.097,0.231,-1.039,-1.386,2.136,3.868,-3.176,0.635,-5.427,-3.349,-3.695,-3.176,1
Positive_941,3.63,3.157,1.736,2.367,1.736,2.683,1.105,1.736,1.578,5.84,6.471,3.63,1.263,2.526,1.578,5.525,3.788,1.105,2.052,4.262,6.124,4.737,1.531,0.087,4.882,2.802,6.615,4.593,3.004,2.657,2.397,2.802,1
Positive_942,4.504,3.118,2.426,4.157,1.212,3.811,4.331,2.772,1.905,4.504,9.701,2.252,1.386,3.984,3.464,7.102,3.811,1.905,3.118,6.929,2.063,1.604,1.07,0.153,3.17,1.108,3.476,1.184,2.063,1.757,4.469,1.49,1
Positive_943,4.958,4.801,4.327,4.928,2.811,7.359,4.864,3.759,2.274,5.653,12.287,6.76,2.495,3.885,3.096,7.391,4.99,1.2,3.032,5.653,1.255,0.82,-5.261,-3.764,3.378,4.923,2.606,3.958,-0.531,-0.772,-1.737,-1.4,1
Positive_944,6.395,4.829,2.741,5.742,0.783,6.916,4.045,6.264,3.132,5.351,9.657,6.916,2.741,4.568,4.959,5.873,5.351,1.044,3.132,6.133,0.966,3.235,-5.408,-2.704,-0.435,1.014,2.511,3.235,-0.531,0.193,-1.207,2.559,1
Positive_945,3.203,3.203,3.203,3.203,1.602,6.728,3.203,2.563,0.961,2.243,7.048,4.165,0.961,3.524,2.563,3.524,4.806,1.281,3.524,2.883,6.021,8.435,3.477,2.543,4.218,6.085,-1.674,1.771,4.314,1.03,-0.547,-0.064,1
Positive_946,3.555,2.329,2.697,1.716,0.981,2.574,2.206,2.329,0.735,5.271,6.987,3.432,2.084,3.187,2.697,4.781,4.535,0.981,1.716,4.168,5.896,5.071,2.329,1.386,3.803,1.621,4.54,3.39,5.218,2.919,2.948,1.916,1
Positive_947,2.921,2.705,3.678,1.514,1.19,2.055,0.974,2.272,0.649,4.543,5.517,2.596,1.839,2.38,2.921,3.137,1.947,0.757,1.406,4.76,5.25,4.703,3.06,3.26,5.723,3.135,6.967,5.399,4.528,2.687,3.857,1.667,1
Positive_948,6.917,3.874,1.107,1.107,1.384,1.937,2.49,6.64,1.937,4.427,9.96,1.937,0.83,5.81,4.703,3.874,2.767,1.107,4.427,3.044,3.76,1.862,3.935,0.0,4.076,2.389,6.29,3.162,1.089,0.141,2.214,0.808,1
Positive_949,4.813,2.503,2.31,0.77,1.54,1.347,2.118,3.658,2.503,2.503,9.625,2.118,1.732,5.39,2.888,3.85,1.925,2.118,2.695,4.813,5.234,3.489,2.326,1.745,5.234,5.295,3.183,2.112,2.51,2.877,1.653,3.122,1
Positive_950,3.771,3.893,3.042,5.596,2.433,5.962,3.042,5.474,2.312,3.893,5.718,7.178,2.555,5.353,4.501,4.38,4.015,1.095,2.312,5.109,1.51,3.061,1.02,3.633,-0.735,1.959,2.0,0.816,0.898,2.857,0.082,1.265,1
Positive_951,6.019,5.093,4.476,6.173,3.242,7.563,4.013,6.945,2.933,6.019,8.797,9.106,2.778,7.1,3.704,5.71,4.63,1.389,3.087,5.556,0.104,3.443,-0.522,0.522,-6.208,-4.017,0.939,0.313,0.365,1.513,-1.878,1.095,1
Positive_952,5.156,5.156,3.357,5.996,2.878,6.116,4.317,6.116,2.518,4.437,7.434,6.596,2.039,4.437,4.437,4.197,3.717,1.079,2.158,6.236,2.961,3.447,-0.265,1.414,-2.43,-1.591,-0.398,-0.53,1.061,4.11,1.281,2.563,1
Positive_953,4.07,6.104,3.73,7.292,2.882,7.8,4.408,6.782,3.73,5.087,8.478,5.426,3.392,5.256,5.087,7.292,3.9,1.186,3.052,6.104,-0.91,1.465,-4.194,-1.213,0.202,0.556,0.404,-3.335,-0.101,2.122,0.91,3.032,1
Positive_954,5.448,5.768,5.287,5.768,4.486,8.973,4.647,6.41,3.845,6.249,10.255,9.293,4.486,7.531,5.609,5.287,4.326,1.602,2.724,5.128,-1.867,0.792,-1.301,0.679,-7.014,-6.222,-0.057,0.283,-0.0,2.149,-1.301,0.735,1
Positive_955,4.303,6.375,2.391,7.968,2.55,6.853,3.984,6.693,2.869,5.737,8.924,5.418,2.391,4.622,5.099,5.577,3.984,1.115,2.709,4.781,-1.226,2.075,-3.443,-0.991,2.311,3.066,1.274,-0.425,-2.123,2.264,0.472,2.406,1
Positive_956,4.888,3.585,0.977,7.17,0.652,5.541,1.629,5.214,0.977,1.629,7.496,3.911,0.652,3.259,4.237,3.585,2.933,0.326,1.956,2.933,2.796,6.419,-0.826,4.322,5.624,8.262,-1.716,1.684,0.318,3.273,1.366,4.925,1
Positive_957,9.427,5.999,0.857,2.571,0.428,6.427,4.285,8.999,3.0,2.571,12.426,0.428,1.714,5.142,3.0,5.142,7.284,4.714,3.428,7.713,6.116,3.44,-2.819,-0.478,-0.717,-3.727,-1.768,-2.628,3.44,-1.338,5.495,-0.573,1
Positive_958,3.393,2.772,3.138,2.809,1.861,3.867,2.59,3.101,1.021,5.545,6.932,4.378,1.97,4.779,2.736,4.67,2.955,1.168,1.496,4.159,4.214,3.496,0.294,-0.327,7.808,5.064,3.104,2.777,1.143,0.98,3.822,2.287,1
Positive_959,2.86,2.229,3.12,2.712,1.486,3.455,1.932,3.195,1.003,5.535,7.169,4.309,2.266,4.755,2.303,4.049,2.897,1.115,2.08,4.012,2.905,2.562,1.906,1.312,6.529,4.998,4.03,2.655,2.187,1.999,3.936,2.499,1
Positive_960,3.288,2.744,2.687,2.602,1.115,4.117,1.544,3.402,0.743,4.46,5.461,3.431,1.916,4.031,2.259,4.003,2.63,0.829,1.658,3.688,2.746,2.519,1.528,1.528,6.793,5.944,3.68,3.595,3.142,3.51,4.642,3.765,1
Positive_961,3.139,2.621,2.823,2.88,1.066,3.773,1.526,2.909,0.691,4.291,5.818,3.859,2.016,3.715,2.247,4.81,2.678,0.806,1.843,3.744,3.178,3.579,1.804,2.09,7.157,5.898,3.149,2.662,2.977,3.407,3.722,3.121,1
Positive_962,6.221,3.659,3.659,2.562,2.562,9.515,1.83,4.026,1.464,5.123,5.855,4.026,2.195,2.928,0.0,5.123,5.855,1.098,3.659,8.416,3.43,1.715,2.393,3.231,4.467,2.593,4.707,5.544,-3.909,-3.231,-0.638,-0.08,1
Positive_963,4.215,3.864,3.513,2.108,2.108,9.134,2.108,2.81,0.702,3.513,7.026,2.81,2.108,3.864,3.864,5.27,3.864,1.405,3.162,8.08,1.02,2.19,0.566,3.588,3.285,3.965,1.926,3.172,0.302,-0.415,2.492,2.379,1
Positive_964,4.726,3.372,2.985,2.543,1.216,4.091,2.266,3.731,1.161,4.284,6.274,2.847,1.492,3.593,3.068,4.395,3.179,0.774,1.63,3.759,2.363,2.67,1.289,1.75,5.617,4.236,4.266,3.959,2.609,3.284,3.499,3.069,1
Positive_965,5.616,5.946,2.313,5.45,0.66,6.111,5.12,3.964,2.643,3.138,7.102,3.964,1.321,1.817,5.616,8.918,1.982,0.991,2.313,4.954,2.558,2.878,-1.519,-1.039,-0.6,0.839,4.357,4.956,2.438,2.878,0.28,2.038,1
Positive_966,4.393,4.179,1.899,2.256,0.926,3.728,2.113,3.871,1.401,2.612,5.295,2.398,1.591,3.158,3.491,3.918,2.802,0.57,1.496,3.443,2.777,2.721,1.861,2.472,6.165,4.693,4.554,4.082,3.221,2.916,4.832,4.166,1
Positive_967,3.934,4.162,2.174,2.464,0.58,3.313,2.195,4.017,1.408,2.36,4.307,2.277,1.76,2.588,3.561,3.396,2.464,0.662,1.574,2.671,3.786,3.423,2.075,2.671,6.198,5.187,4.149,4.02,3.709,3.916,5.031,3.968,1
Positive_968,3.981,5.64,2.322,4.313,0.664,4.976,3.318,4.976,0.332,1.659,4.644,5.308,0.995,2.322,5.971,9.289,3.65,0.664,1.659,4.976,1.827,3.905,0.143,3.726,1.505,1.72,0.215,2.974,6.198,6.485,-0.573,0.215,1
Positive_969,5.416,3.705,4.275,2.28,2.28,4.561,2.565,4.846,2.422,5.558,8.123,4.846,1.425,5.558,3.136,4.703,4.275,2.565,2.708,5.985,3.331,2.64,1.3,-0.122,4.224,2.559,3.452,1.219,2.396,0.406,-0.812,-1.828,1
Positive_970,5.359,6.596,1.855,4.122,0.825,5.977,4.329,4.329,1.649,4.122,5.977,5.359,1.649,2.886,6.39,5.977,4.329,1.443,2.886,4.329,6.23,4.703,-2.412,-1.246,3.979,6.109,2.09,0.723,-0.121,-2.01,-0.281,1.849,1
Positive_971,7.357,7.945,2.943,7.357,0.589,7.062,4.12,3.825,0.883,5.002,11.181,6.18,2.06,5.002,5.297,6.768,4.414,1.177,3.825,6.768,-2.045,2.793,-0.0,1.147,-1.047,0.15,1.397,3.192,-2.993,-4.339,1.895,0.1,1
Positive_972,4.456,4.085,1.486,2.785,0.928,4.271,2.785,4.085,1.486,3.899,8.727,3.342,1.114,3.528,2.971,5.571,5.942,0.928,2.228,5.756,-0.528,1.689,4.996,3.624,2.287,-0.633,1.407,2.357,3.906,2.85,2.885,4.785,1
Positive_973,3.813,2.906,1.816,2.542,1.453,4.54,3.45,3.087,1.816,4.903,7.627,4.358,1.453,3.632,2.542,5.085,5.266,0.727,2.179,4.903,1.702,2.826,5.788,5.073,4.562,2.213,2.622,2.315,1.975,1.192,1.124,0.511,1
Positive_974,4.927,3.711,4.223,4.351,2.24,3.647,2.495,5.055,1.855,4.863,8.126,3.967,2.24,4.095,3.008,8.254,3.775,1.087,2.24,4.927,1.463,2.333,2.254,1.463,4.745,2.61,0.87,0.751,0.712,1.068,1.898,0.751,1
Positive_975,4.074,3.26,1.63,4.618,2.988,3.531,2.988,4.89,3.531,3.531,8.149,4.618,2.716,5.432,3.531,5.704,3.803,0.543,2.173,4.074,6.177,5.229,4.244,2.463,0.189,2.122,0.379,0.189,-0.455,0.682,0.644,2.349,1
Positive_976,6.004,4.411,1.47,3.186,1.226,3.063,2.696,4.534,2.206,3.063,7.474,3.063,1.838,2.083,4.534,4.411,3.798,0.98,1.593,4.901,1.597,2.495,2.329,3.293,1.863,2.229,3.393,3.892,3.094,2.661,4.391,2.229,1
Positive_977,5.695,3.986,2.847,2.392,1.025,2.733,2.05,4.897,1.709,4.783,6.605,3.645,2.278,2.164,1.822,6.492,4.214,0.797,2.05,3.758,5.836,2.374,3.33,1.517,3.594,2.374,4.88,3.231,1.682,0.297,3.561,1.385,1
Positive_978,6.487,6.291,3.146,6.881,1.966,6.094,3.342,6.291,4.326,5.702,10.616,6.881,3.932,4.128,5.898,9.437,4.522,0.787,4.128,7.667,-3.256,-3.31,-2.17,0.109,0.922,2.116,-0.977,-0.543,-0.38,2.767,-2.496,-1.302,1
Positive_979,4.761,3.741,3.741,6.122,1.02,6.462,3.061,5.442,4.081,3.741,8.502,6.462,1.701,3.401,7.823,7.142,4.761,1.36,2.721,5.781,2.388,4.316,0.689,2.433,-3.076,1.01,-3.352,-1.286,-0.826,0.551,0.964,4.362,1
Positive_980,7.104,5.432,5.851,6.268,1.253,10.029,3.761,4.178,4.596,9.611,14.625,9.611,2.09,6.268,5.851,11.7,8.775,0.835,5.432,15.043,-0.138,-2.213,-8.299,-8.99,5.187,6.846,-7.261,-6.432,-4.495,-0.0,-6.639,-5.878,1
Positive_981,6.435,5.391,2.957,4.348,0.522,5.74,3.13,5.217,2.434,6.087,7.827,7.131,2.261,5.044,8.174,11.827,5.044,0.347,2.783,6.261,1.682,0.693,-2.375,-0.792,4.008,4.107,-1.039,-0.445,-0.693,2.573,-3.859,-2.82,1
Positive_982,8.444,6.711,1.515,4.979,1.948,8.011,4.546,6.711,3.031,5.196,13.207,3.464,1.732,3.897,6.929,8.444,6.062,1.732,2.165,7.145,2.488,-1.906,-3.123,-3.864,2.806,2.17,-3.706,-0.318,-0.529,1.906,-1.853,0.053,1
Positive_983,6.715,5.18,3.645,4.413,1.727,7.674,3.07,8.059,2.494,7.099,7.674,7.291,2.494,3.262,4.797,4.605,5.947,2.302,4.797,7.867,1.011,2.73,-4.904,-5.157,0.758,0.0,3.893,3.943,-1.921,1.213,-1.365,-1.314,1
Positive_984,4.503,4.284,4.878,4.753,1.751,6.16,3.659,4.253,2.283,5.191,9.256,5.316,2.595,3.721,3.033,5.285,4.378,0.656,2.689,5.816,1.858,3.083,-1.182,0.549,2.787,2.66,3.801,4.181,-1.647,-0.042,-0.633,0.127,1
Positive_985,4.792,4.319,4.225,4.603,1.608,6.274,4.004,4.225,2.459,4.666,10.026,5.234,2.648,3.594,2.775,5.644,4.193,0.694,2.396,5.832,2.526,3.116,-0.589,0.674,4.253,3.663,3.074,3.2,-2.568,-0.716,-0.674,-0.168,1
Positive_986,6.386,4.833,3.624,5.523,1.553,8.112,4.66,2.416,2.934,5.005,9.665,5.178,2.416,4.315,4.315,7.249,5.523,1.381,1.726,5.696,-1.249,0.185,-1.434,0.37,0.601,1.804,2.729,4.625,1.156,1.249,-1.619,-0.925,1
Positive_987,5.381,4.45,3.001,4.139,0.31,6.002,3.001,3.001,2.277,3.829,5.795,6.519,1.966,2.483,2.794,7.14,4.45,1.034,1.966,3.829,0.954,1.651,1.247,3.412,3.595,6.053,3.888,5.759,-0.697,2.715,-1.944,0.0,1
Positive_988,5.47,4.073,4.422,5.586,1.397,9.427,4.19,4.538,2.444,5.47,9.193,8.147,3.492,5.12,3.84,4.772,5.935,1.397,3.492,7.448,2.446,3.245,-3.794,-2.796,0.799,3.495,1.098,1.747,-4.393,-1.248,-1.348,0.899,1
Positive_989,7.851,6.23,5.981,6.355,2.493,7.726,4.113,5.11,2.991,7.601,8.598,5.483,2.617,3.863,4.736,6.978,5.607,0.748,2.493,5.732,-0.155,0.62,-4.494,-3.616,5.424,7.128,1.601,1.498,-5.217,-2.324,-3.667,-0.103,1
Positive_990,8.661,6.352,4.85,6.467,3.118,6.236,3.926,4.619,4.388,6.698,7.622,4.966,1.963,3.811,4.619,8.777,5.774,0.924,2.31,6.121,1.277,0.511,-1.788,-1.891,4.343,5.723,0.153,0.511,-2.913,-2.862,-3.424,-1.84,1
Positive_991,4.552,5.593,3.121,4.552,2.341,7.024,2.862,2.602,1.691,4.683,6.633,4.683,3.121,3.121,4.423,5.073,3.772,0.781,2.211,4.292,1.967,2.16,1.543,1.234,3.432,6.325,-2.43,1.35,0.116,2.854,1.851,2.468,1
Positive_992,6.498,3.923,5.271,6.375,1.839,9.195,4.659,4.659,3.187,6.375,9.93,8.214,4.413,5.517,4.045,4.904,4.781,1.348,3.923,6.375,4.006,2.636,-4.375,-3.057,1.845,3.426,-0.369,-0.843,-4.428,-3.532,-1.792,1.054,1
Positive_993,4.745,5.236,3.6,2.127,1.309,4.418,2.454,3.109,1.473,6.545,5.89,3.272,2.454,3.109,2.291,5.399,4.254,0.818,1.145,5.727,4.093,2.983,3.33,2.081,-0.902,-2.046,2.497,0.902,5.272,3.26,5.272,3.885,1
Positive_994,3.539,3.286,2.275,1.011,1.264,5.562,2.528,1.264,1.264,2.275,4.297,4.297,1.011,1.264,2.275,3.539,1.769,0.0,0.253,2.781,4.644,7.618,6.52,7.618,4.004,4.965,2.265,3.706,2.745,4.255,2.379,3.523,1
Positive_995,4.107,2.054,1.493,5.601,0.934,5.788,2.24,4.107,0.934,1.493,7.468,5.974,1.867,1.867,5.414,6.161,3.36,0.374,1.307,2.987,2.031,3.277,1.442,2.916,3.571,5.079,1.442,3.277,0.491,4.194,1.999,4.751,1
Positive_996,5.08,3.81,0.635,2.963,0.635,5.08,2.751,4.021,0.212,0.635,9.312,2.328,1.058,1.058,11.217,3.175,1.905,0.423,1.481,1.905,3.521,0.597,6.416,3.969,4.357,3.283,3.253,3.193,5.222,4.984,0.955,0.567,1
Positive_997,5.299,5.027,5.299,3.94,0.679,5.435,6.114,3.533,1.63,4.212,8.695,4.756,2.582,1.903,7.337,9.511,5.707,0.543,2.31,6.522,5.508,2.503,4.597,3.414,0.0,-0.091,-0.364,0.137,-2.185,-1.092,-2.731,-0.728,1
Positive_998,9.366,7.867,4.496,10.865,4.121,4.496,4.87,11.614,3.747,5.995,11.614,7.493,0.749,6.744,5.245,6.744,5.619,2.997,8.243,9.741,-2.785,-2.056,4.443,-0.597,1.127,-0.729,-5.106,-1.326,-6.698,-5.637,-4.045,-9.218,1
