seq_name,APAAC1,APAAC2,APAAC3,APAAC4,APAAC5,APAAC6,APAAC7,APAAC8,APAAC9,APAAC10,APAAC11,APAAC12,APAAC13,APAAC14,APAAC15,APAAC16,APAAC17,APAAC18,APAAC19,APAAC20,APAAC21,APAAC22,APAAC23,APAAC24,APAAC25,APAAC26,APAAC27,APAAC28,APAAC29,APAAC30,APAAC31,APAAC32,druggable
Negative_1088,12.965,8.643,2.593,0.864,2.593,9.507,4.322,13.829,4.322,2.593,15.558,2.593,1.729,1.729,8.643,10.372,5.187,0.864,0.0,9.507,-4.44,-4.677,9.71,2.546,-10.006,-5.092,-2.96,1.954,-3.612,-3.079,0.947,0.296,0
Negative_1089,5.293,5.293,2.228,2.507,3.9,4.179,2.507,12.536,3.064,3.064,8.357,4.179,1.672,3.064,6.129,11.421,5.85,0.836,3.622,3.064,-0.278,-1.299,0.696,0.788,5.148,3.34,-0.835,-0.278,1.623,0.51,-1.345,-0.835,0
Negative_1090,7.209,3.932,0.655,1.31,2.622,4.587,3.277,9.83,3.277,0.0,5.243,2.622,1.31,3.277,8.52,7.209,2.622,1.966,0.0,5.243,2.241,5.155,3.026,0.56,-2.167,-2.353,4.595,4.483,2.764,4.371,0.037,2.578,0
Negative_1091,11.481,8.61,3.348,4.305,4.305,9.089,2.392,5.74,1.435,4.784,9.089,3.827,3.348,3.348,6.218,4.305,6.697,0.956,4.784,2.392,-5.324,-3.516,-5.224,1.406,-2.461,-5.575,7.584,7.333,-1.909,1.256,2.511,3.466,0
Negative_1092,3.452,7.479,3.452,4.027,3.452,4.602,4.602,9.204,2.301,3.452,12.081,2.301,1.726,3.452,1.726,8.054,4.027,1.726,1.726,1.726,-1.564,2.072,1.522,1.184,4.989,4.017,-3.848,-0.042,4.186,0.211,1.438,1.268,0
Negative_1093,1.954,3.257,1.303,0.651,14.983,1.303,5.212,9.12,3.257,0.651,1.954,3.257,0.651,0.651,12.378,9.771,0.651,0.0,0.0,0.651,5.769,1.075,4.837,0.609,-0.287,-1.541,4.694,3.69,2.042,1.791,3.726,1.935,0
Negative_1094,6.608,3.004,2.102,2.703,1.802,1.202,0.601,3.905,2.102,3.605,10.513,1.502,2.703,4.505,2.703,5.407,2.703,0.601,2.403,3.304,2.399,4.031,1.663,0.864,5.918,4.351,4.319,1.504,0.224,-0.192,6.494,4.447,0
Negative_1095,4.677,5.612,1.403,2.338,6.08,3.975,3.975,5.846,1.637,1.169,5.379,2.105,0.935,1.871,6.08,6.782,3.274,0.702,1.169,3.507,3.837,2.432,5.207,3.563,2.227,1.987,3.015,4.248,2.364,1.37,1.233,-0.0,0
Negative_1096,7.326,4.531,2.869,5.739,2.644,6.117,5.815,8.307,2.341,4.002,10.723,4.455,1.435,3.172,6.343,12.158,6.192,2.718,2.19,7.476,0.693,3.037,-0.799,0.746,-2.611,-1.918,-1.066,-1.119,-1.492,-1.172,-0.639,-0.213,0
Negative_1097,7.325,3.907,2.197,1.953,1.709,1.709,1.709,5.616,2.442,3.174,7.813,1.221,1.221,3.174,4.883,6.104,2.686,1.953,1.465,5.372,5.377,3.72,2.367,1.048,3.517,0.913,5.242,3.111,1.522,0.643,3.111,1.792,0
Negative_1098,7.392,4.993,1.426,3.826,1.751,5.188,4.085,7.327,2.01,1.686,7.392,2.399,1.102,2.01,9.726,10.893,4.409,0.454,1.621,3.956,1.255,3.597,2.133,3.262,0.962,2.3,0.209,0.209,-0.084,1.506,-0.167,1.171,0
Negative_1099,6.517,4.04,4.301,5.604,0.652,3.649,5.083,7.69,1.173,1.825,8.342,2.737,3.389,1.825,6.778,14.338,4.692,1.173,1.043,2.868,0.263,1.711,0.263,2.237,-2.149,1.096,0.702,3.86,0.57,1.404,0.439,1.886,0
Negative_1100,13.419,6.231,1.917,5.272,3.834,6.71,7.668,5.272,1.438,2.397,11.982,2.876,1.917,0.48,7.189,6.231,4.793,0.959,1.438,3.355,-0.668,0.143,-0.763,3.052,7.439,2.909,-2.575,3.863,-2.194,-2.909,-1.335,-2.337,0
Negative_1101,9.376,5.256,1.421,2.699,0.71,6.393,2.983,4.688,1.421,1.421,7.387,2.983,1.278,1.137,6.251,6.535,4.546,0.852,0.994,5.824,2.818,4.264,-2.966,2.336,2.744,4.375,5.413,5.08,0.964,2.707,-1.631,-0.26,0
Negative_1102,8.559,5.267,3.292,5.267,5.267,8.559,5.267,8.559,0.0,3.292,17.116,5.925,0.658,6.583,3.95,8.559,1.975,0.658,1.316,5.925,-9.857,-3.286,-3.816,-5.087,9.38,4.452,-2.915,3.869,5.564,1.06,-2.438,-2.915,0
Negative_1103,7.302,8.114,4.869,5.68,2.434,3.245,3.245,17.851,3.245,6.491,14.604,6.491,0.812,4.869,4.057,16.228,4.869,2.434,8.114,10.547,-8.537,-2.981,5.149,-1.491,-1.287,-3.794,-7.182,-4.946,3.049,-3.455,-5.081,-4.946,0
Negative_1104,5.334,1.016,1.778,1.016,1.27,1.524,3.302,5.08,1.27,2.794,11.937,3.048,1.524,3.048,3.048,3.81,3.81,0.762,1.524,5.842,3.733,2.133,3.45,0.063,7.058,3.011,3.074,2.353,5.113,2.666,3.795,0.816,0
Negative_1105,5.308,4.512,3.185,3.981,3.185,5.175,3.583,4.777,2.787,3.848,7.962,5.175,1.725,2.123,6.502,9.024,6.502,0.796,1.327,5.441,2.39,4.042,-1.738,-0.435,3.868,4.694,1.608,0.739,-3.346,-1.173,0.478,1.956,0
Negative_1106,5.153,4.033,1.68,1.568,1.905,2.689,1.568,5.489,0.448,4.369,8.066,1.456,1.008,4.033,3.473,3.473,3.585,1.344,1.793,5.153,6.789,3.426,1.464,0.062,6.415,3.395,4.267,2.429,3.052,1.215,3.332,1.869,0
Negative_1107,6.121,2.992,1.496,1.36,0.816,2.04,1.768,4.896,1.088,1.904,10.608,1.36,1.904,3.128,4.352,2.448,2.04,1.496,2.448,2.584,3.894,2.985,4.179,3.411,3.837,0.824,5.117,3.098,5.372,3.098,4.377,2.956,0
Negative_1108,6.145,4.727,1.418,0.473,5.199,6.618,3.309,3.309,0.473,2.836,7.563,4.727,0.945,3.309,3.309,5.199,2.836,1.418,0.473,4.727,4.003,3.416,3.416,2.243,-0.759,-1.07,1.208,0.483,4.382,5.625,2.415,5.625,0
Negative_1109,8.275,6.94,4.271,4.804,3.47,3.203,2.136,4.804,2.402,1.601,10.944,2.136,1.067,2.136,8.542,5.605,3.47,1.335,1.868,3.737,3.889,5.172,1.117,2.979,3.062,3.227,1.076,0.372,-1.283,0.248,-1.696,-0.91,0
Negative_1110,9.767,3.052,0.0,0.61,6.715,3.052,3.663,5.494,3.052,1.221,2.442,1.831,1.831,0.0,10.988,12.209,4.273,1.221,0.0,4.884,2.327,-0.038,-0.916,3.014,1.297,-0.61,3.853,2.289,2.938,1.297,5.341,2.9,0
Negative_1111,5.717,9.529,0.0,6.67,0.952,6.67,4.764,11.435,3.812,2.858,7.623,0.0,1.906,8.575,6.67,7.623,3.812,4.764,1.906,4.764,-3.652,5.503,-6.953,-0.3,2.551,2.551,5.953,2.351,-6.353,-3.702,-1.351,3.352,0
Negative_1112,5.299,3.533,5.46,4.336,1.927,4.978,5.942,4.657,2.409,3.211,7.226,5.299,1.284,4.175,8.671,10.92,5.299,0.643,2.409,4.657,0.323,0.97,-2.078,1.154,2.955,3.278,-3.139,-0.369,0.646,2.17,-0.185,1.939,0
Negative_1113,7.218,4.989,2.654,4.034,2.229,5.201,4.034,6.475,3.716,2.76,8.705,3.396,0.955,2.017,14.118,11.995,5.944,0.637,3.184,5.838,0.35,0.651,0.651,1.451,-1.301,-0.45,-1.351,0.2,-1.652,0.851,-0.25,0.751,0
Negative_1114,13.065,8.866,1.4,7.932,2.332,6.999,3.733,16.798,3.266,2.799,20.064,3.266,1.4,3.266,10.265,9.332,6.999,0.934,0.467,9.798,1.197,-0.864,-8.178,-7.646,-1.529,1.529,-2.992,-0.133,-4.189,-1.862,-5.652,-2.66,0
Negative_1115,4.703,5.131,0.641,2.993,0.641,5.344,1.497,7.696,1.71,0.427,10.262,2.138,0.855,0.855,5.986,5.772,1.924,1.71,0.427,2.138,2.388,2.64,1.351,4.368,1.32,4.463,1.697,4.494,3.237,6.034,1.917,3.237,0
Negative_1116,3.091,1.031,1.237,0.618,0.206,1.443,1.855,3.916,3.503,2.885,7.008,0.618,2.267,4.74,2.679,4.328,4.946,2.473,2.267,2.679,5.379,4.653,3.443,2.098,5.487,2.663,4.142,1.883,4.922,3.819,4.761,2.959,0
Negative_1117,5.199,8.773,2.275,3.249,3.574,6.174,2.924,4.224,2.275,3.249,7.474,4.549,1.3,1.95,4.549,4.549,5.524,0.65,0.65,5.199,-1.214,0.352,-2.114,-0.744,1.175,3.994,-2.819,3.681,5.912,6.226,2.349,4.894,0
Negative_1118,5.464,6.338,2.841,4.809,0.0,3.497,2.623,7.431,2.841,1.312,3.278,4.153,0.874,2.623,3.934,7.431,4.153,0.437,0.874,1.53,3.654,6.047,-3.522,1.395,1.262,3.688,0.332,2.924,2.326,4.784,3.721,6.944,0
Negative_1119,9.208,0.0,0.0,9.208,9.208,9.208,0.0,18.416,27.624,0.0,0.0,0.0,0.0,0.0,0.0,9.208,0.0,0.0,0.0,0.0,1.105,-6.031,0.921,2.624,-3.407,-0.414,-2.947,-0.783,0.506,26.934,0.23,-10.82,0
Negative_1120,13.103,0.0,0.0,13.103,13.103,13.103,0.0,13.103,26.205,0.0,0.0,0.0,0.0,0.0,0.0,13.103,0.0,0.0,0.0,0.0,3.564,-8.543,-3.774,6.551,2.987,-6.08,3.407,38.522,-15.881,-8.7,-8.805,-8.071,0
Negative_1121,2.845,3.129,3.413,1.707,1.138,2.56,4.267,12.801,2.845,2.56,3.413,2.845,3.413,1.991,4.836,4.267,3.698,2.56,3.698,3.983,6.333,2.735,2.591,-0.576,3.922,1.511,6.657,4.066,2.663,-0.072,-0.144,-1.655,0
Negative_1122,6.761,3.38,4.226,2.535,1.69,2.535,5.071,7.606,2.535,3.38,13.522,5.916,1.69,3.38,4.226,12.677,5.916,5.071,5.071,6.761,-2.703,-1.767,4.366,3.274,-0.832,1.299,3.534,1.975,-2.859,-3.794,-2.755,-3.69,0
Negative_1123,10.405,5.202,6.243,9.365,3.122,4.162,4.162,16.648,2.082,5.202,12.485,10.405,5.202,4.162,4.162,10.405,11.445,2.082,5.202,13.527,10.269,9.76,5.754,-1.02,-11.143,-13.256,-9.104,-8.23,-8.886,-8.012,-6.628,-5.171,0
Negative_1124,11.175,6.675,3.57,6.675,4.346,6.675,4.191,10.554,3.104,2.483,11.021,3.881,1.708,3.881,5.743,8.537,4.967,1.552,4.346,9.468,-0.458,-1.489,-3.551,-3.322,0.458,0.229,-2.062,-1.031,1.26,1.833,-4.696,-1.718,0
Negative_1125,4.338,5.784,1.928,3.373,5.784,2.41,2.891,5.302,0.482,2.41,9.157,1.928,1.928,1.446,10.603,6.748,5.302,0.482,1.446,5.784,-0.398,1.909,3.499,2.386,2.346,2.068,0.04,-0.0,3.658,2.982,0.835,1.153,0
Negative_1126,12.222,7.638,2.673,5.347,2.292,6.875,5.347,9.166,2.292,3.055,11.84,2.673,1.527,3.437,7.638,6.492,4.201,2.292,3.055,7.638,-4.577,-0.377,0.754,0.539,0.808,-0.431,1.777,-1.669,1.831,0.108,-2.154,-4.308,0
Negative_1127,6.405,3.063,1.114,0.279,0.557,3.342,2.228,5.848,0.279,3.342,4.456,2.506,1.114,1.671,5.569,1.949,3.063,1.392,1.949,4.177,5.105,4.697,6.028,2.96,4.616,3.041,5.62,3.367,1.792,2.878,3.828,1.765,0
Negative_1128,11.521,0.0,1.44,1.44,28.802,2.88,1.44,5.761,0.0,1.44,0.0,11.521,1.44,0.0,2.88,12.961,2.88,0.0,0.0,2.88,0.759,1.161,2.188,2.277,3.08,3.214,-2.723,-1.875,6.92,5.714,-4.821,-5.179,0
Negative_1129,5.063,1.265,6.328,3.164,6.962,3.797,2.531,5.063,2.531,1.265,11.391,4.43,0.633,4.43,2.531,5.063,5.695,1.265,2.531,5.063,1.458,0.527,5.873,3.969,3.767,0.446,5.468,-2.147,2.511,-1.661,-0.284,-0.932,0
Negative_1130,10.582,1.511,3.995,1.404,0.216,2.591,8.53,4.319,0.648,3.131,9.178,2.267,1.296,1.836,5.831,11.337,8.206,0.216,0.108,3.024,1.404,1.284,2.246,0.802,2.086,1.805,0.923,1.404,3.089,2.086,1.364,1.284,0
Negative_1131,4.773,3.58,5.369,1.79,6.563,3.58,4.176,4.176,0.596,4.176,10.739,5.966,4.176,3.58,4.176,7.159,6.563,0.0,1.193,3.58,1.46,2.191,3.007,-0.859,2.921,1.375,1.246,3.608,-1.589,-0.086,2.062,-1.246,0
Negative_1132,6.278,3.71,4.281,1.998,4.566,4.281,3.71,3.424,2.568,1.427,6.278,3.71,1.998,2.568,3.995,4.281,3.71,4.566,2.283,3.71,2.237,4.217,0.733,-1.137,3.337,0.55,4.804,4.804,1.98,-0.293,2.274,3.154,0
Negative_1133,5.815,2.394,2.053,2.394,3.079,3.079,3.42,4.447,0.684,3.763,8.551,3.079,2.736,4.447,5.473,5.13,5.815,0.684,3.42,5.815,3.089,3.432,3.509,3.471,3.28,0.42,0.381,-0.076,4.157,2.021,0.305,-0.267,0
Negative_1134,11.266,3.155,2.253,1.802,2.253,5.858,3.605,12.167,3.155,2.253,10.815,5.408,1.802,2.253,7.21,5.408,2.704,1.802,1.352,6.759,0.28,-2.612,-5.97,-4.757,2.425,4.198,-1.353,-2.006,2.845,4.058,4.851,4.757,0
Negative_1135,5.413,6.46,5.413,5.413,2.969,5.063,3.842,5.936,2.619,3.143,8.556,1.746,1.746,5.413,6.81,6.81,5.762,1.571,3.317,5.762,3.704,2.391,-2.297,-2.063,0.516,2.063,-1.453,2.625,-0.563,0.891,0.891,-0.469,0
Negative_1136,13.951,6.764,0.634,5.073,1.479,5.918,5.918,12.049,1.268,2.325,14.797,2.325,2.325,1.691,7.187,5.708,3.593,0.846,0.211,7.821,0.153,0.509,-1.477,-2.649,2.955,2.547,-0.0,-0.56,-3.311,-3.872,1.936,1.885,0
Negative_1137,0.0,0.0,0.0,0.0,14.668,2.257,13.539,0.0,0.0,0.0,0.0,9.026,1.128,0.0,31.591,3.385,2.257,0.0,1.128,2.257,1.015,-1.097,2.762,1.178,2.518,2.64,1.015,1.706,-1.381,-0.325,3.168,5.565,0
Negative_1138,2.518,2.061,4.579,1.602,0.687,3.205,2.061,2.747,1.145,2.976,4.807,3.434,1.602,1.602,2.289,5.723,5.723,0.916,0.916,3.434,6.645,4.484,3.566,2.809,4.349,2.998,3.62,5.294,2.62,3.458,3.133,2.998,0
Negative_1139,5.126,5.126,3.418,1.709,0.854,1.709,5.981,3.418,1.709,2.563,4.272,3.418,1.709,2.563,3.418,4.272,5.981,2.563,1.709,6.835,0.342,-2.153,1.196,-0.684,3.383,2.632,11.654,8.202,10.458,4.956,-4.409,-3.93,0
Negative_1140,8.074,0.0,0.0,3.46,23.068,9.227,1.154,5.767,0.0,0.0,0.0,9.227,1.154,0.0,4.613,8.074,3.46,0.0,0.0,1.154,-2.118,1.059,-3.176,3.569,3.216,8.118,-2.118,-0.392,5.686,11.059,-2.51,-0.824,0
Negative_1141,6.113,6.357,4.401,4.401,3.423,4.401,5.379,3.912,1.712,4.645,9.046,3.912,2.201,4.156,4.89,5.379,6.113,2.445,2.689,6.846,-0.508,-1.248,6.146,3.466,-1.525,-0.97,2.68,0.139,-4.39,-0.647,3.142,1.294,0
Negative_1142,4.309,9.576,0.958,5.267,2.394,5.746,3.351,9.576,0.958,0.958,7.182,2.873,1.436,2.873,6.225,6.225,3.83,0.958,0.958,2.873,10.13,8.284,4.947,4.162,-3.416,-1.256,-1.924,3.808,-5.732,-0.746,-0.746,3.965,0
Negative_1143,12.919,5.357,0.63,2.836,0.945,3.781,2.836,7.247,1.576,0.63,13.233,0.945,0.63,2.206,6.617,6.617,2.206,1.576,1.576,5.672,-0.4,0.28,8.283,7.243,1.281,-0.76,0.92,1.641,-0.2,-2.841,3.241,1.281,0
Negative_1144,6.439,11.707,5.268,1.171,0.585,1.171,2.342,2.927,1.756,4.682,4.097,8.195,2.927,1.171,3.512,7.609,5.268,0.585,2.342,6.439,9.022,4.13,4.812,5.573,-8.18,-2.727,0.722,-0.401,-0.481,0.241,3.208,3.889,0
Negative_1145,4.233,4.938,1.764,2.116,1.764,3.527,4.938,3.174,1.411,1.764,8.465,2.469,1.764,3.527,4.585,5.643,1.411,0.705,0.705,2.469,4.787,6.106,5.615,3.682,6.29,4.909,3.253,2.025,0.828,-0.245,1.749,-0.368,0
Negative_1146,6.784,3.816,1.907,3.816,3.391,6.359,5.3,7.419,3.391,3.816,10.811,3.179,1.696,3.604,5.935,6.572,3.816,1.696,4.24,5.088,1.482,3.381,-3.057,-2.038,3.474,2.27,0.556,1.853,-0.232,-3.011,1.575,1.112,0
Negative_1147,1.339,1.339,5.357,1.339,13.391,3.348,13.391,3.348,2.678,0.67,1.339,7.365,1.339,0.0,12.052,6.026,2.678,0.0,0.0,0.67,0.311,1.32,7.107,5.398,2.369,-0.039,-1.786,-2.718,3.456,0.66,4.272,1.981,0
Negative_1148,4.626,3.525,3.745,3.304,3.745,5.287,5.508,3.966,5.067,3.304,9.473,5.728,0.661,1.322,5.287,7.49,3.745,0.661,2.203,3.085,3.228,4.945,0.204,1.43,-0.49,0.736,1.144,1.022,1.349,1.716,1.88,1.103,0
Negative_1149,6.594,4.697,3.071,4.697,2.349,4.968,3.884,5.239,1.897,3.523,9.847,5.691,2.349,2.258,4.787,10.027,5.6,1.807,1.445,7.136,2.435,2.802,-0.046,0.965,0.965,2.894,-2.159,0.551,-0.689,-0.505,0.413,0.505,0
Negative_1150,7.359,7.999,1.92,5.12,2.239,5.44,5.76,7.999,2.559,3.199,10.878,1.6,2.239,4.159,6.719,7.359,3.839,1.28,3.199,6.079,3.684,4.46,-3.199,-2.569,0.533,-1.454,-6.883,-1.454,2.811,0.242,3.829,3.054,0
Negative_1151,4.784,3.377,0.563,0.844,1.688,0.281,1.126,4.222,1.126,3.377,4.503,0.281,2.814,4.503,0.844,4.222,2.814,1.97,2.533,2.814,5.331,1.461,2.897,1.996,5.94,3.432,4.796,2.167,7.644,1.631,8.155,5.867,0
Negative_1152,7.25,5.043,3.152,1.576,1.891,1.576,3.467,2.206,1.891,3.467,13.868,1.891,2.522,5.673,4.413,6.304,4.097,0.315,3.152,4.097,3.776,2.491,-4.671,-3.153,-1.207,-1.479,3.425,1.83,9.031,4.593,4.632,2.88,0
Negative_1153,9.155,2.981,1.703,1.703,1.49,4.471,3.619,8.517,1.278,6.174,7.665,3.833,1.49,1.916,8.09,8.517,6.6,0.0,1.278,5.322,-0.515,0.987,1.115,1.287,2.789,2.531,-0.257,0.858,-0.901,-0.858,4.676,2.488,0
Negative_1154,6.447,1.842,0.0,0.921,7.368,2.763,4.605,3.684,1.842,1.842,8.289,0.0,2.763,3.684,11.052,8.289,4.605,0.921,1.842,7.368,-1.402,0.04,5.048,3.285,2.724,-4.087,1.683,4.046,4.808,2.484,1.362,-0.12,0
Negative_1155,3.462,5.77,1.731,2.885,3.174,5.77,3.174,3.462,2.596,3.174,7.789,3.462,1.731,3.75,3.462,6.923,4.039,3.462,2.308,3.75,-3.718,-1.1,4.287,0.91,1.897,4.287,3.111,6.032,4.173,4.894,-0.228,-0.417,0
Negative_1156,8.017,5.727,1.146,4.581,6.871,6.871,2.29,4.581,1.146,1.146,5.727,6.871,1.146,2.29,9.162,8.017,6.871,3.436,0.0,2.29,-3.704,-1.631,-6.349,-6.79,2.734,10.317,-4.101,0.353,7.804,10.494,-3.483,6.173,0
Negative_1157,4.43,9.968,1.108,0.738,1.477,1.846,2.953,4.8,1.108,0.738,4.43,0.738,0.738,1.108,8.861,3.323,2.585,0.738,0.0,1.846,7.013,5.514,-2.302,1.071,1.365,2.463,4.631,1.312,9.556,6.049,5.059,4.738,0
Negative_1158,0.578,6.932,1.156,1.733,3.466,2.889,2.311,3.466,1.733,0.0,1.156,3.466,1.733,1.156,3.466,2.311,1.156,0.578,1.156,2.889,11.59,10.854,8.189,6.391,4.658,5.698,-1.127,2.145,4.679,4.441,-1.581,0.737,0
Negative_1159,8.098,7.558,5.399,4.319,4.319,1.62,3.779,7.019,0.54,3.239,7.019,3.239,1.62,1.08,1.08,3.779,3.239,2.699,3.239,7.019,0.559,-0.639,-3.516,-2.996,4.874,3.156,6.752,1.239,-0.439,-0.24,7.231,4.115,0
Negative_1160,6.161,11.553,2.311,0.0,3.081,0.77,0.77,6.932,3.081,0.77,2.311,10.783,1.541,2.311,2.311,6.932,7.702,0.77,3.081,1.541,14.905,7.882,6.35,5.529,4.445,-0.784,0.374,0.56,-4.819,-1.644,-4.146,-3.362,0
Negative_1161,2.692,18.839,5.382,5.382,10.766,0.0,13.457,16.148,8.074,8.074,10.766,10.766,5.382,8.074,2.692,10.766,0.0,2.692,8.074,2.692,2.939,-2.487,-28.561,-14.318,-2.185,-4.898,-7.008,-7.31,11.53,2.939,3.617,-4.974,0
Negative_1162,12.425,4.659,3.107,4.659,6.212,9.319,3.107,3.107,1.553,6.212,9.319,10.871,6.212,4.659,7.766,7.766,7.766,0.0,1.553,6.212,-8.62,0.116,2.504,0.641,-1.048,-3.32,-4.718,-4.659,0.582,6.057,-5.009,0.99,0
Negative_1163,6.119,0.834,2.225,2.781,2.503,1.391,0.834,5.841,0.278,4.728,4.45,4.172,1.947,4.172,1.391,6.397,5.562,1.391,2.503,3.893,4.375,0.063,5.644,0.761,6.278,2.79,4.153,0.824,4.407,3.075,3.741,0.476,0
Negative_1164,1.948,2.728,2.338,4.676,2.468,7.274,3.507,2.728,1.169,2.598,4.676,4.027,1.039,1.429,2.987,8.573,3.247,0.52,1.818,4.027,5.134,7.717,1.403,3.763,-0.51,3.827,-1.116,3.221,0.638,4.145,2.232,5.772,0
Negative_1165,4.811,5.698,2.152,4.051,0.633,1.9,7.47,16.586,0.507,0.38,1.772,2.279,2.659,1.9,9.622,7.343,5.698,0.38,5.317,1.9,-0.581,2.076,-0.955,3.281,0.914,3.447,0.831,1.08,0.623,2.741,-0.291,3.779,0
Negative_1166,6.831,1.708,3.415,1.708,3.985,6.831,2.846,4.555,0.0,2.846,8.539,3.415,0.57,2.846,6.262,2.846,1.708,0.57,0.57,3.415,-0.818,1.047,0.131,-1.833,8.805,7.889,0.687,3.961,1.506,0.131,6.612,6.416,0
Negative_1167,5.963,3.157,4.91,3.975,1.988,7.016,3.859,6.547,2.923,5.846,8.535,4.794,2.338,4.56,7.951,9.354,5.378,1.053,2.222,7.132,0.348,3.184,1.791,2.637,-1.393,-1.443,0.498,-0.647,-2.587,-1.542,-0.846,0.498,0
Negative_1168,3.324,4.835,2.417,2.115,1.209,3.324,1.813,4.532,1.511,1.209,7.856,2.417,1.209,2.115,6.647,7.554,4.835,2.417,0.906,5.439,2.132,2.673,4.027,1.726,4.636,1.32,5.042,3.35,0.406,-0.948,5.618,2.335,0
Negative_1169,12.78,7.052,2.35,6.317,3.525,6.464,6.61,7.198,4.407,3.085,14.837,4.554,1.175,3.82,4.7,7.639,8.227,2.791,1.615,9.549,0.475,1.662,-2.611,-2.908,4.926,4.154,-6.172,-4.866,-5.638,-4.154,-0.593,-2.967,0
Negative_1170,5.744,2.639,0.777,2.174,0.621,1.863,1.863,3.726,1.087,1.708,9.16,1.708,1.242,2.639,3.416,3.726,2.639,0.931,1.397,5.434,3.733,2.779,4.959,3.297,3.978,3.678,4.877,3.379,5.913,3.379,2.779,2.752,0
Negative_1171,8.306,6.709,1.438,2.715,1.597,3.834,3.355,6.23,2.236,1.597,6.869,1.757,0.479,2.076,8.466,6.07,2.076,0.639,1.438,2.236,3.822,4.663,1.192,2.454,3.05,4.348,1.227,2.174,1.543,1.297,1.788,2.314,0
Negative_1172,7.677,5.518,3.119,4.079,4.079,8.396,5.998,6.238,2.399,2.639,11.995,5.038,1.919,4.558,5.757,8.637,4.318,0.72,1.68,5.038,-2.146,-0.898,3.892,4.242,-1.796,-3.293,1.697,4.242,-4.94,-0.15,0.15,-0.798,0
Negative_1173,6.341,1.463,2.439,0.975,0.975,4.39,2.439,4.39,1.463,1.951,6.341,0.975,2.439,1.951,3.414,4.39,1.951,0.975,0.975,5.365,4.782,3.948,7.173,6.505,5.421,2.947,5.004,2.224,2.558,0.778,2.947,0.111,0
Negative_1174,4.646,5.739,5.193,7.106,3.553,5.739,3.553,8.472,3.553,3.279,9.565,4.919,1.64,3.279,3.279,11.478,7.925,1.913,4.372,9.018,-0.0,0.812,2.165,2.652,4.87,2.002,-8.604,-4.491,-1.569,-0.162,-3.03,-2.868,0
Negative_1175,4.213,6.321,1.053,3.511,3.511,4.213,3.511,8.428,1.756,2.809,9.832,4.565,1.756,2.107,7.023,6.321,2.107,2.107,2.107,4.213,3.585,2.403,0.081,0.611,2.037,4.929,2.77,2.525,0.081,0.244,-1.466,0.733,0
Negative_1176,7.113,4.064,3.048,3.726,4.911,8.129,3.556,7.621,1.694,2.201,3.387,4.403,1.694,3.048,3.726,7.282,4.234,0.847,2.71,4.742,2.218,3.162,0.041,1.273,2.464,5.133,0.123,3.08,0.329,0.205,-0.78,0.616,0
Negative_1177,7.6,5.639,2.451,3.923,1.716,3.677,1.471,3.923,3.187,1.716,5.394,2.697,1.471,0.98,7.6,10.052,3.433,0.245,0.735,3.187,4.799,5.226,-0.675,1.849,0.747,2.524,4.408,8.958,-0.32,2.524,-0.995,-0.142,0
Negative_1178,5.906,6.96,2.32,5.273,4.64,5.062,4.218,6.538,1.899,1.688,7.382,2.742,1.477,2.32,7.382,13.288,4.007,1.688,0.633,3.585,5.385,4.094,-2.181,-1.068,-1.113,1.78,-2.937,-0.089,-1.424,1.291,2.092,5.162,0
Negative_1179,11.802,2.515,1.548,2.515,0.58,6.772,4.45,4.063,0.774,1.741,8.513,1.354,2.515,1.161,7.546,4.45,12.963,0.387,1.161,2.902,3.348,1.116,3.069,2.631,3.268,2.391,0.08,0.598,1.395,4.703,-1.475,-0.837,0
Negative_1180,5.386,3.264,4.243,3.101,3.754,5.386,4.732,7.181,1.959,5.386,9.792,5.059,2.448,3.101,6.855,7.181,7.833,3.264,4.57,4.08,-0.591,-0.246,-1.134,-0.493,2.218,0.345,0.936,-0.936,-0.394,0.936,1.873,-1.084,0
Negative_1181,6.799,4.376,2.693,4.106,1.817,5.25,2.827,4.78,2.087,3.366,8.078,3.164,1.481,2.221,5.183,7.607,4.039,1.01,1.683,4.24,2.688,4.186,0.499,1.498,1.575,3.571,2.151,2.919,-0.077,1.459,0.23,2.496,0
Negative_1182,8.487,3.678,0.283,4.526,0.566,3.678,2.263,7.921,1.132,0.0,9.618,0.0,0.566,0.283,2.829,5.375,2.263,1.414,0.848,2.546,3.671,3.38,4.225,5.565,4.196,2.972,2.652,4.079,4.895,3.642,0.408,2.04,0
Negative_1183,2.348,7.044,2.683,5.031,12.075,4.025,0.671,2.683,0.671,3.019,8.05,5.367,1.342,1.342,7.044,9.392,1.677,0.0,5.367,4.025,-0.042,2.055,-1.971,4.193,5.115,5.744,4.906,2.432,-2.138,3.061,-4.444,-2.767,0
Negative_1184,8.176,7.593,2.628,2.628,0.876,5.548,3.212,7.008,1.46,3.212,8.469,3.212,2.044,2.92,6.424,4.965,5.256,2.336,2.044,7.593,-0.745,-0.657,2.891,3.679,-3.46,-1.445,3.898,0.92,-0.92,0.482,4.862,2.891,0
Negative_1185,1.609,5.228,1.609,4.022,0.0,2.011,6.033,3.217,2.011,0.402,5.228,0.402,0.402,2.413,10.055,4.826,1.207,0.402,0.402,2.413,6.467,4.365,1.401,2.317,7.195,3.261,4.338,2.317,5.066,4.797,1.859,2.722,0
